,Text,Biased
5158,rt @out5p0ken: @pattyarquette likening covid �passports� to the genocide of jews is maddening ! shame on them,0
5159,rt @forum_biafran: the whole world should see the attrocities been committing by the nigeria solders against the christains andjews women w�,0
5160,@qorigins @ctwmediacentre its my view that most modern conspiracy theories have their origins in extremist xtian movements. fe-bible suggests earth is flat; satan conspiracies-bible says satan rules the world; jew hating-jesus called jews the synagogue of satan. you get the drift,0
5161,"why'd ???? think �lest war starts, and they join our enemies and fight against us?� egypt had only been good to the jews up until that point

altho ???? ordered the abuse and torture of the jews, the torah says ??? ?? ??? ?? ????. the torah highlights his lack of hakaras hatov",0
5162,@hurryupharry @libdems what is anti-semitic about this? what is judeophobic about this? the muslims in israel and the occupied territories are semites. virulent anti-muslim jews are themselves anti-semitic. that jews are the only semitic people in  israel/palestine is gross self serving disinformation,1
5163,"rt @auschwitzmuseum: @baddiel instrumentalization of the tragedy of jews who suffered, were humiliated, marked with a yellow star, and finally isolated in ghettos and murdered during the holocaust, in order to argue against vaccination that saves human lives is a sad symptom of moral and intellectual decline",0
5164,@ap_videoalert @heikomass would do well to internalize that jews will not take advice from germany on how to defend ourselves,0
5165,"rt @ibsinow: more from our founder and former director, dumisani washington

(there is a genocide of igbo jews and christians happening in nigeria right now.) https://t.co/rwsujxgkc0",0
5166,"rt @absurdistwords: in order for right-wing fascism to survive, it must establish a false equivalency between those who scream 

""jews will not replace us!"" and those who yell 

""get your violent, racist, white supremacist asses out of our neighborhoods!""",0
5167,"rt @theblaze: holocaust historian: yes, nazi exclusion of jews was 'like cancel culture' https://t.co/wry9kccahv",0
5168,there has been a well heeled well organized campaign by anti semites pretending to be jews inorder to influence jewish thought against trump an decay support of israel https://t.co/a6a9exmltv https://t.co/lbenjnhtjy,0
5169,"rt @toprak_av: it is best not to address @geertwilderspvv who tries to stay on the agenda by attacking islam, but this provocateur jeopardizes the peace of mind of #eu and #netherlands.
 if this person insulted the jews he would be dislodged in #eu,we invite the #eu officials to duty.
#ramadan https://t.co/dzvwxfrsrd",1
5170,"rt @mauricehirsch4: while the homicidal lunatic @khamenei_ir exports terror &amp; executes homosexuals, the @intlcrimcourt doesn't care, coz they are too busy investigating &amp; prosecuting the evil jews for building playgrounds in the ancestoral home of the jewish people. https://t.co/2qupcgomdn",0
5171,"@johnmcintire it is simply amazingly how it always gets back to the core groups that the kkk hates, blacks, catholics and jews! i wonder if they have updated the hate manual to be more inclusive to include hispanics, muslims and asians. i know they hate them but do you vote on who is included",0
5172,"@anca_dc jews did not have armed rebellion against germany, they were simply jew.
armenian armed militia took the side of enemy russia during wwi, burned villages, killed innocent civillians. armenian people thus were only relocated to south, but militia (naturally) neutralized. genocide",0
5173,"@avi_torygop orthodox is an american term
we jews never imitate the relgious practices of others.orthodox namewas created to distinguish the newly formed stream from original 
both wanted to call themselves traditional.a compromise was made and orthodox and conservative as to concerve judaism https://t.co/ojxam79n8p",0
5174,hitler used the same plan against jews! weird all these crying liberals are the haters!! https://t.co/eltvblnfyg,0
5175,rt @sethabramson: one of the most corrupt leaders on earth is on the verge of getting a sixth term and some jews in israel wonder why ameri�,0
5176,"but god remembers love and finds a way to forgive

in his infinite mercy he decides not to ""utterly destroy"" the jews

this is mostly because, even though the kingdom of israel sucks, those guys over in judah, they're alright",0
5177,"rt @ifnotnoworg: we recognize that for many jews, reckoning with a thoroughly researched and well-documented report about israel's apartheid practices, is going to be a painful experience, but it's also a necessary one.

see below for an example of how not to engage with @hrw's report. https://t.co/cpl9umw1kk",1
5178,"rt @auschwitzmuseum: 22 january 1944 | a transport of 1,115 jews deported from drancy arrived at #auschwitz. after selection, 236 men and 55 women were registered in the camp. the remaining 864 people were murdered in gas chambers. 

among them rosa, paulette, samek (jamec) &amp; daniel lisoprawski. https://t.co/v50vbzqnr4",0
5179,"rt @thealiknower: if taylor swift hated people in my religion i can guarantee you right now that she wouldn't be practically family with actual jews like jack antonoff and the haim sisters.

just say you only care about antisemitism when it suits your needs and go ;)",0
5180,"@latifwarida @ummlolo @oddsrasheed @kiyagajames non muslims know about circumcision since jews practiced it.
that is, long before muslim religion existed",0
5181,rt @eid_bassem: i am a palestinian and i was vaccinated in #israel. groups like @jvplive and @bdsmovement are saying that israel only vaccinates jews. this is a lie! israel is at the front lines of giving the #covid19 vaccine to all. https://t.co/hgcvvau2ju,0
5182,"rt @memrireports: miami imam dr. fadi yousef kablawi: there can be no peace, normalization with the brothers of pigs and apes; jews refuse�",0
5183,"macron:1)? hates islam like the zionist jews? when his christian ancestors 11th - 14th century killed 6 million muslims, the muslims did not accuse neither jesus nor christianity ?when french colonialism killed a million algerians, they did not accuse jesus nor christianity https://t.co/ykvc6k23er",0
5184,rt @sarahksilverman: come on jews the space lasers are supposed to be for hair removal only,0
5185,"rt @auschwitzmuseum: 10 april 1929 | a german jewish boy, helmuth press, was born in #berlin.

he arrived at #auschwitz on 13 january 1942 in a transport of 1,210 jews deported from berlin. he was among 1,083 people murdered in gas chamber after the selection. https://t.co/qvpklkoul0",0
5186,"rt @milhistnow: on this day in 1941, hitler directs his top officials to draw up plans for the extermination of all jews in europe. joseph goebbels, who is present for the meeting, records the details in his diary: ""the f�hrer has decided to make a clean sweep."" https://t.co/pzr087pqcd",0
5187,@arclights @blewishand @rutiregan i#it would be a hell of a lot more respectful probably not to use these sacred cultural things at all. clearly the necessary discretion hasn�t been used and that mural acceptance and respect of black jews in these spaces has been suspect. not the same as christian seder though,0
5188,"@dailycaller ok she's 91 did anyone inform her that his daughter(ivanka), her husband &amp; 3 grandchildren are religious jews!! if you are going to call someone hilter, someone should inform you that you sound like an idiot",0
5189,"@mikeyfranklin @chrislhayes are you saying that all rich white folks who �rule the world� are jews? because there isn�t anything identifying those men as jews. also, maybe black celebrities have tweeted that exact same image - with no complaints",0
5190,rt @sarahksilverman: come on jews the space lasers are supposed to be for hair removal only,0
5191,rt @auschwitzmuseum: 7 april 1944 | a transport of 240 dutch jews deported from #westerbork &amp; 625 belgian jews deported from #malines arrived at #auschwitz. ss doctors during the selection sent 484 people to gas chambers. 268 men &amp; 113 women were registered in the camp,0
5192,@itsmrsrabbittou i have dear cousins from iran. mixed nicely with the jews. same same,0
5193,i think the jews are playing sonic,0
5194,"rt @harrisonjaime: congratulations, jon @ossoff!

not long ago, blacks and jews risked their lives fighting for civil rights in the south.

now, georgia is proving that the new south is here � and we�re bold, diverse, and united for change.

let�s get to work. #gasen",0
5195,"rt @lawrence: nazis invaded the senate 2 weeks ago wearing clothes celebrating hitler�s murder of 6 million jews. 

today we have the 1st j�",0
5196,"rt @dhruv_rathee: ""sending jews to concentration camps is our internal matter. external forces can be spectators but not participants.""

- hitler",0
5197,"rt @holocaustmuseum: the night of broken glass, or kristallnacht, was a wave of violent attacks against jews coordinated by the nazi regime in november 1938. nazi party paramilitary groups and hitler youth carried out the attacks, but countless ordinary germans watched and even participated",0
5198,"@mufc_realist @samtyierr and he didn�t work wonders with the economy, workers in jobs outside the armament industry had their wages fall and longer working hours, and they didn�t included jews/women in their unemployment figures",0
5199,"rt @jakemaverick5: the left: ""i can't believe the nazis put jews in concentration camps because they convinced the german people that they�",0
5200,"rt @teapainusa: majorie taylor green hates jews, socialists and the disabled.  nazis hated jews, socialists and the disabled. 

coincidence? https://t.co/pf8davysqp",0
5201,"rt @auschwitzmuseum: 23 march 1939 | a dutch jewish girl, jopie jozep, was born in onstwedde. 

she arrived at #auschwitz with her mother caroline &amp; brother wolf on 4 november 1942 in a group of 954 jews deported from westerbork. they were among 904 people murdered after selection in a gas chamber. https://t.co/gynygaif3a",0
5202,"rt @pptsapper: a lot of people are familiar with this fantastic gif of the nuremberg swastika being blown up by us army engineers in '45

what i didn't know until today was that just before this, rabbi eichhorn &amp; 5 other gi jews held a prayer of thanksgiving, on the spot hitler once railed from https://t.co/9ujv17xkdw https://t.co/xuewkvijx6",0
5203,"@obiaabany3 @bistaobadmus @bright___r this was the way it was amongst the jews and arabs in the medieval ages 
you'd learn and understand if you'd just fucking read ",0
5204,"rt @quranandhadithh: ""never will the jews nor the christians be pleased with you, until you follow their path.""

qur'an 2:120",1
5205,"rt @benshapiro: no, wednesday was not like kristallnacht, which involved the burning of nearly 300 synagogues, destruction of 7,000 jewish businesses, deportation of 30,000 jews to concentration camps, and hundreds of murders, all promoted and participated in by the unified german dictatorship",0
5206,"john 4:9 then saith the woman of samaria unto him, how is it that thou, being a jew, askest drink of me, which am a woman of samaria? for the jews have no dealings with the samaritans

https://t.co/gz38c59m2o
#prophetelvismbonye https://t.co/boiftowbfo",0
5207,"@slate has been fomenting anti-semitism, tweeting &amp; re-tweeting this article multiple times, accusing orthodox jews of being fascists and nazi collaborators

any year it would be disgusting, but we live in a time where orthodox jews are victims of hundreds of assaults every year. https://t.co/chlu32zngh",0
5208,"@ulrikacampbell it was on agenda. it was a totally antisemitic description of the country showing jews in a very ""ugly"" way in slow motion without voice compared to the extremist government of iran, where the leaders where showed in a normal way. @elizabethhahita @stefan555555555 @mstenfeldt",0
5209,"rt @capedjoosader: i�m sorry but the level of deranged hatred in prof millers statement could easily have been written by the kkk or a neo nazi website.
the man is a clear and real danger to jews.
@lordjohnmann @lordianaustin https://t.co/ckytqpzbau",0
5210,"rt @ravmabay: slavery was legal.

denying women the right to vote was legal.

locking japanese people in concentration camps was legal. 

refusing housing to jews was legal. 

legal does not equal right. 

just because they passed a law does not mean that law is fair, just, or moral",0
5211,rt @bibbilou: 1975 / the archko volume / the archeological writings of the sanhedrim &amp; talmuds of the jews / unabridged edition / hardback book / used https://t.co/lnb75lxrcg via @etsy,0
5212,@benmfreeman most jews don't understand this,0
5213,"rt @theycallmetomo1: what was the first thing the nazi's did to get ready for the extermination of the jews

a: they got the german population to hate the jews by any means possible!

today: the dems are trying like hell (by any means possible) to convince americans that trump supporters are evil",0
5214,"rt @caucasiaalbania: ?  in the series on notable religious figures from caucasian albanian history we present st. zachariah of partaw (barda), who managed to intercede for the local christians, jews and pagans during the war raged in the caucasus by the emperor of byzantine empire - heraclius.. 1/1 https://t.co/dlpmgz9epj",0
5215,@haroldho3 @drfrankturek another christian trying to turn stories about jews in the ot into stories about christians,0
5216,"rt @leadpastor: the equality act = inequality for girls, christians, jews, and muslims in america. read more in this op ed i wrote for @epo�",0
5217,"rt @lawrence: nazis invaded the senate 2 weeks ago wearing clothes celebrating hitler�s murder of 6 million jews. 

today we have the 1st jewish majority leader of the united states senate. 

@senschumer is a descendant of victims of the holocaust",0
5218,"rt @auschwitzmuseum: 16 february 1936 | a french jew, adolphe furmanski, was born in paris. 

he arrived at #auschwitz on 23 september 1942 in a transport of 1000 jews deported from pithiviers. he was among 641 people selected by ss doctors to be killed in a gas chamber. https://t.co/l5r7czzm38",0
5219,"rt @auschwitzmuseum: #goodfriday 1942 in the german auschwitz camp

w?adys?aw siwek ""return of the penal company from work"" 

ss men and fu�",0
5220,"@telushk and i guess that�s one of the biggest cogs of the propaganda, the idea that jews everywhere are tied to this state in a way that just ... doesn�t reflect reality",0
5221,"rt @auschwitzmuseum: 7 january 1938 | french jewish boy pierre deutsch was born in paris. 

he arrived at #auschwitz on 10 december 1943 in a transport of 1,000 jews deported from #drancy. he was among 661 of them murdered after selection in a gas chamber. https://t.co/nrzgtwuqsm",0
5222,@politicalmath jews *love* talking about our history. it�s not pretty but fascinating,0
5223,"@canuckliz @mattwalshblog what systems are you referring to? msm? louis farrakhan? the dnc? which has touted separation of people by race, color &amp; national origin since 1817? the dnc. who foments hatred against jews &amp; white people? louis farrakhan. who continues racial separation? msm",0
5224,"rt @auschwitzmuseum: 4 march 1943 | 1,000 jews arrived at #auschwitz from #drancy. ss doctors sent 881 people to gas chambers. 19 women &amp; 100 men were registered. all men were sent to sonderkommando. among them was david ol�re. after the war he showed his traumatic experience in drawings &amp; paintings. https://t.co/nja4jkkyqs",0
5225,"madison cawthorn, in the gas chambers with the jews and the anarchists and the romani and the non-cishets: but i was a good fascist white man 

fascists: your legs were a little fucky so in the trash heap you go",0
5226,"rt @auschwitzmuseum: 24 january 1901 | a dutch jewish woman, judith van dam-blok, was born in amsterdam. 

she arrived in #auschwitz on 11 october 1942 in a transport of 1703 jews deported from westerbork. she did not survive. https://t.co/ephikfbszq",0
5227,@sirmildred @teapainusa so i guess the killing of 6 million jews was just a minor   difference delete your account u pathetic scum,0
5228,"rt @colorized_pics: oskar schindler was a german man who is credited with saving the lives of 1,200 jews during world war ii. here he is looking through photographs in 1963. colorized by @jecinci https://t.co/w5ecgys2ke",0
5229,"rt @jakubkumoch: polish parliament by a nearly unanimous vote (+446-2=1) declares 2021 as the �year of the ?ado? group� in honor of ambassador @plinswitzerland and his men who saved thousands of jews throughout europe during #holocaust . 1/7 #thread 

https://t.co/vgee3dosos https://t.co/ed4y94tuf1",0
5230,"@mattcox1983 @dom_montgomery @suegcraig @piersmorgan read the nazi playbook and try again. millions of jews and other racial groups were deported even through they were german citizens. 

just remember, she was a child, born in this country and let down by our system",0
5231,"rt @missionkaali: how abrahamics are targeting sacred hindu jyotirling srisailam mallikarjuna mandir

they normally hate each other, but are more than willing to team up against hindus, sikhs, jains, buddhists, atheists, and sometimes even jews.  

https://t.co/npinevutcq",0
5232,"rt @freedomlover712: the other day a christian told me that the reason she doesn�t like jews is because they killed jesus.

i was stunned by her ignorance.

our sin killed jesus.

yours, mine and hers",0
5233,rt @talofer: what is wrong with the bbc? haven�t jews suffered enough? https://t.co/7uu40ovxfh,0
5234,@scott_n_dog @footballingfox1 @foomper @andrewfeinberg @lawrence lol black ppl aren't radicalized it's the white supremacists that stormed the capitol and march the streets complaining about jews..you expose yourself as one of them when you pretend like white people aren't privileged and black people are imagining what they go through,0
5235,"rt @cchukudebelu: europe's ancient animosities;

1. jews - ""enemies within"".
2. arabs/turks/muslims - ""enemies at the gate"".
3. blacks - ""half child, half devil"".

there will be a post-covid 19 economic downturn &amp; populist politicians (especially in east/central europe) will play on these fears",0
5236,@anthea06274890 they will have q problem with islam. germans slaughtered jews.. now islam will slaughter germans. poetic justice... or the lord's sense of payback... you tell me,0
5237,"rt @royathewriter: yesterday some proud boys wore shirts with 6mwe insignia. it means 6 million (jews) wasn't enough. a reminder that if democracy becomes vulnerable, genocidal forces in the wings are ready to rise. yes, even in america. #capitolriots https://t.co/tydhkxvby3",0
5238,@levvity how's that 'consciousness-raising' going for you? not going great for me tbh. when i compare how things are now for jews on the left to how they were in e.g. 1990. when i reflect on 40 yrs of conversations. i wouldn't call that a successful 'journey,0
5239,"rt @sankrant: twitter has no problems trending hate speech. eh @twittersupport? as long as it is against their favorite targets.

imagine if someone were trending �islam is poison� or �jews are poison.� they'd see it as bigotry. 

but some bigotry is platformed. pure hate from twitter.  @jack https://t.co/u0kieqotzi",0
5240,"white supremacist purveyors of slavery weren't trying to make black ppl white &amp; hitler wasn't trying to give jews the opportunity to conform to aryan standards. the basis of their hate makes the ultimate requisite of that, literal transmutation, infeasible",0
5241,"rt @giannoulias: it�s 2021, a republican member of congress has literally just said jews are controlling space to start wildfires in california and not one republican has said anything. truly disgraceful. she should resign or be expelled. unfathomable",0
5242,"love the fact that despite the jokes, ben sh*piro has not even mentioned the lil nas video because jews aren�t weirdly obsessed with satan like christians are
no jew is gonna watch that video and think he�s messing with some higher power it is literally a music video",0
5243,"rt @kikiadine: this woman &amp; her fellow qanon/trump cult members are dangerous
what sounds insane to us has become accepted fact to them. 
when they start attacking jews and their ""cabals"" you can rest assured big trouble is brewing
this needs to be fixed  now
#neveragain https://t.co/q0jeloham7",0
5244,"rt @ajcglobal: the threat to jews comes from the far right, the hard left, and islamist extremists.

@davidharrisajc, who for 20 years has called for a nonpartisan approach in the fight against antisemitism, confronts the different sources of jew-hatred in @timesofisrael.https://t.co/paagnpnah9",0
5245,"@lfischerberlin @auschwitzmuseum regarding �... prevalence of low-key susceptibilities to anti-jewish stereotyping among those who mean well &amp; ...the (problematic) attitudes towards jews held not by �nasty� but by �nice� people�, do you have any suggested readings",0
5246,rt @elenaforever13: jewish groups condemn cnn's don lemon for remarks suggesting black and brown jews don't exist https://t.co/raa6gobelg #�,0
5247,"rt @honestreporting: media reports ignored a wave of unprovoked assaults on jews by palestinian tiktok users. why?

https://t.co/lz9bedpdcx",0
5248,"i�m beyond disgusted. six million jews, as well as millions of soviet citizens, poles, disabled people, lgbtq+, and many more lost their lives at the hands of h**** and his thugs. do not for a second try and condone the actions taken by a monster. https://t.co/jki44pxcwa",0
5249,"rt @greenesj333: new 2018 fbi data: jews were 2.7x more likely than blacks, 2.2x more likely than muslims to be hate crime victim
https://t.co/qepgelz8s8",0
5250,"rt @awzurcher: trump defense talking about how the then-president was praising the peaceful protests at charlottesville that occurred ""the night before"" the violence on saturday. that was the night where the torch-bearing crowd chanted ""jews will not replace us."" https://t.co/hcks6q9lby",0
5251,"rt @drericding: so, andrea�s great grandfather secretly fought hilter�s nazi regime &amp; smuggled many austrian ???? jews to safety as an austri�",0
5252,"@mr_ridds @abnerelliot @foxnews sure do, himmler. you just want to take away guns from citizens like you nazis did with the jews",0
5253,"rt @nygovcuomo: we will never forget the six million jews and countless others murdered in the holocaust. 

we vow to fight anti-semitism &amp; hate in every way at every turn.

#holocaustremembranceday https://t.co/8zfpybtojw",0
5254,"rt @auschwitzmuseum: 24 january 1943 | a french jewish girl, doris mireille lewy, was born in toulouse.

she arrived at #auschwitz on 1 may 1944 in a transport of 1,004 jews deported from drancy. she was among 865 of them murdered after selection in gas chambers. https://t.co/vyh29zwumk",0
5255,"rt @og_mkhedari: @siakordestani @snarwani according to wikipedia around 8400 jews are left in iran.
so there is that.

as a jew, i am appalled by her antisemitism. 

as a georgian i think it is hypocritical when she as an iranian whines about colonialism.

the persian empire has many caucasian skeletons in the closet",0
5256,rt @dinopattidjalal: @fpcindo &amp; 1000 abrahamiccircles condemns suicide attack on cathedral in makassar yesterday. we have always warned that attacks against followers of specific religions (muslims or christians or jews) in their house of worship would be continuing trend in global terrorism,0
5257,"rt @auschwitzmuseum: 1 february 1942 | a dutch jewish girl, betje van delft, was born in sappemeer. 

she arrived in #auschwitz on 10 december 1942 in a transport of 927 jews deported from occupied netherlands. she was murdered in the a gas chamber after selection. https://t.co/gnly4p0nvl",0
5258,"@martindaubney @realdonaldtrump they came for socialists, i didnt speak out because i wasn't a socialist.they came for trade unionists, i didnt speak out because i wasnt a trade unionist. they came for jews, i didnt speak out because i wasnt a jew.then they came for me and there was no one left to speak for me",0
5259,"warsaw court rules that 2 historians tarnished the memory of a polish villager accused of giving up jews to nazis during the holocaust and must apologize, leading academics to warn the case could deter impartial research into poland's actions during wwii. https://t.co/valdizbczf",0
5260,"rt @auschwitzmuseum: 24 february 1943 | a french jewish girl, claudie jeannine zarachia, was born in marseille. 

she arrived at #auschwitz on 23 may 1944 in a transport of 1,200 jews deported from drancy. she was murdered in a gas chamber together with 731 other people. https://t.co/zirnvoyja9",0
5261,rt @steveschmidtses: .@hawleymo poisoned american democracy with his lies. he incited an attack on the us capitol that included neo nazis c�,0
5262,"rt @gilliankemmerer: according to @yadvashem, this photograph was among those found in the pockets of murdered jews in the klooga camp after the liberation. he was a young hockey player in vilna, poland. today�and always�we grieve the lives that were lost. #holocaustmemorialday https://t.co/glovqvdqfq",0
5263,rt @benjamincohen: i've just been on the bbc's politics live where the bbc literally just asked four non-jews if they agreed with me that jews are an ethnic minority. imagine if i was black and four white people were asked to judge if i was a member of an ethnic minority. it would be as offensive. https://t.co/2jpcja1mjg,0
5264,"@dashalosesit @fakehistoryhunt @medzfund it�s a tax on christians and jews and it�s less than the money that muslims payed in zakat so you know what i think it�s fair, and you think it�s oppression so let�s agree to disagree",1
5265,"rt @auschwitzmuseum: 3 april 1938 | a french jewish girl, charlotte dancyger, was born in paris.

she arrived at #auschwitz on 2 september 1942 in a transport of 1,000 jews deported from drancy. she was murdered in a gas chamber after selection. https://t.co/ugo4ii0ypt",0
5266,"rt @kylesean27: ""but festus, willing to do the jews a pleasure, answered paul, and said, wilt thou go up to jerusalem, and there be judged of these things before me?

acts 25:9

king james version (kjv)
#answersfromthebible
 """,0
5267,@followwhiskey @wintersnowolf shes is talking about us troop deaths in ww2 not the entire war with all the other countries and jews,0
5268,rt @auschwitzmuseum: 19 april 1943 | groups of jews in the warsaw ghetto began the uprising against germans. it lasted 27 days. today we remember the bravery and sacrifice of people who chose to resist against impossible odd to die in dignity &amp; save the human spirit. https://t.co/gw1xunrsj5 https://t.co/qjmg4rtp5m,0
5269,rt @robreiner: first mccarthy era: a communist under every bed. second mccarthy era: jews with space lasers who drink baby�s blood around e�,0
5270,"""anti-racist"" means racist towards whites, asians, &amp; jews.
these bigots believe their racism is good.
per usual, the far left is 100% what they accuse others of.

federal judge withdraws opinion after anti-white texts emerge in boston public schools case https://t.co/hlrkyco0wd",0
5271,rt @swilkinsonbc: we are jews from across the uk who stand with the palestinian ppl &amp; demand the uk ends its complicity in israeli war crimes #savesilwan https://t.co/yvuc5sd6nn,1
5272,"rt @michaeldickson: raise your voice. 
that's what i want you to do.
extremists are targeting jewish neighborhoods.
assaulting jews.
sharing antisemitic propaganda and gross lies about israel to provide cover for their hatred.
antisemitism is a cancer wherever it takes hold.
raise your voice",0
5273,"rt @askanshul: did nobel laureate malala yousafzai talk about:

1. those palestinian children who are taught to stab jews?

2. jew girls for whom 'rape jew daughters' was said by radicals in london today?

3. minor hindu girls in pakistan who are abducted, forcefully converted &amp; married off",0
5274,"rt @amymek: to my fellow jews...

i have been warning you for years! it happened in europe. now it�s happening here.

if you want to stop antisemitism, you need to stop importing it from the antisemitic islamic nations. really fighting antisemitism means fighting antisemitic immigration",0
5275,rt @diarrheagamer: this is an awful and ahistorical take. algerian jews had no capacity to �sell their country� and their departure was a r�,0
5276,"@circassianbun @obi_tal @moshele101 @rudy_rochman i�m not really bitter, just defending my country which i love from false accusations. the absolute majority of jews around the world are pro israel, but there are some lunatics whom i suggest to go and visit gaza, or even a palestinian village where they�ll be killed on the spot",0
5277,@descripticon whole thing was absurd for several reasons. uprisings against fascist pig violence are better for jews than israel is but they don�t wanna get into that,1
5278,"rt @auschwitzmuseum: 26 august 1914 | a pole, witold zacharewicz, was born in p?ock. an actor.

he &amp; his family were involved in the produc�",0
5279,rt @urdailyhistory: 1 june 1962: nazi ss officer adolf eichmann is hanged in #israel for crimes against humanity. he was the architect of the final solution against the #jews. #holocaust #history #historymatters #otd #ad https://t.co/n8currlbgd https://t.co/v6gitlvybt,0
5280,"@voxdotcom vox is dumb as $hit. antisemitism spiked when tliab/omar provided representation to democrat terrorists. after the first reported incident, biden, omar and tliab should have made a statement against. instead their silence was a statement for more violence against jews",0
5281,"rt @titusnation: jews were gassed, starved, their bodies burned after their jewelry and the gold from their teeth extracted. so yeah, just like wearing a piece of fabric to not spread a deadly virus and protect the vulnerable @repmtg you fucking ignorant vampire twat. https://t.co/uedkckz13w",0
5282,"rt @msjulielenarz: yes, iron dome saves lives. 

it�s not as easy to kill jews as in the old days. a lot of people seem terribly upset about this.

?? #israelunderfire",0
5283,rt @bretfeborwaqt: @chrisgunter79 @leader_leafeon @danielb59756947 @kevconrad2 josephus� antiquities of the jews. bub. https://t.co/h3fmenhctt,0
5284,"rt @henmazzig: jews and arabs did not live in peace and harmony in the middle east before 1948.

it was more like the jim crow south, with�",0
5285,@actbrigitte you mean the jews,1
5286,"rt @lizarosen0000: an arab terrorist tried to burn jews and accidentally hit an arab family.
instead of condemning violence politicians used it for political gain.
rt! https://t.co/fxm1zjaxjx",0
5287,"rt @j_oothan: as the tension escalating in #jerusalem, think why should india ???? take a stand and support jews and israel ???? 
look at the historical friendship and relationship between jews and hindus
#indiastandswithisrael https://t.co/4uvdyeo81l",0
5288,@yuriagostini @ay19907 @shawngreynolds @sarkiibrahimjnr @netauri @gravelinstitute @theimeu i agree. 2 wrongs don�t make a right. but you need to appreciate the reasons &amp; mentality that has led to this situation. you cannot compare the genocide of the jews in ww2 to what is happening here. if israel wanted to wipe out the palestinians completely they�d do it in days,0
5289,@ggofca @twilly18 prob jews,1
5290,"@lucbernard @iamcarneiro @judeinlondon2 for sure, but they didn't rock up on day one shouting 'we're gonna kill all the jews' and then just open fire. they did shit like spreading anti jewish rhetoric, and indoctrinating kids with nationalist views first, to justify and legitimise their plan",0
5291,"rt @ajcglobal: this bad call by @benandjerrys reflects its shameful surrender to a campaign to single out israel led by the bigoted bds movement, which 80% of american jews see as infected with antisemitism.

we prefer our ice cream without a topping of bad politics.
https://t.co/50qnnlqiow",0
5292,"rt @auschwitzmuseum: most of some 107,000 jews deported from the occupied netherlands were taken to auschwitz ii-birkenau. between 15 july�",0
5293,rt @kinsellawarren: google diversity head said jews have 'insatiable appetite for war' https://t.co/wdabu5n0wm,0
5294,"@exodustempals @illinidiva12 @m7mdkurd that is not true. if you want to accept the jewish history then the canaanites history is proven as they also posses many historical sites in palestine. moreover, the christians waged crusades to take jerusalem and killed numerous muslims and jews. guess who returned the jews",0
5295,rt @azadessa: �i can�t be a zionist. no way. it is such an injustice; such cruelty; such distortion. the holocaust was real. anti-semitism�,1
5296,"@dwnews for this goal to attain, there shouldn't be any jews on the surface of the earth. they desire the world to hate them through their crimes against humanity. their hands are blooded with innocent humans",1
5297,"rt @askanshul: an indian citizen soumya santosh, working in israel, killed by rocket attack by hamas terrorists.

during 26/11 mumbai attack in india, lashkar terrorists killed 6 jews at the chabad house.

we indians are with israel in fight against terrorism.

it's time to #standwithisrael",0
5298,"rt @howard_lovy: if jews really controlled the media, do you think we'd be doing such a shitty job at telling our own story",0
5299,"@aaisrael2 @gennady04973154 @sakuta_yun @aimpatrick22 @nytimes i answered! it makes them immigrants.. they have equal rights,they're protected by laws,but they can't claim ownership..look 82% isn't a normal number. for centuries and centuries jews were a small minority . israel completely ethnically cleansed palestine,it's still happening",1
5300,"rt @jlc_uk: today, we at the jewish leadership council together with our allies at muslims against antisemitism @maas_uk are proud to demonstrate our unity in a page in today�s @thetimes: �jews and muslims: we�re on the same page�. we say no to antisemitism and to anti-muslim hate. https://t.co/smnxey04jz",0
5301,"@noyalevy_ it�s not enough to show a list of the population, rather it�s about human rights, fairness, dignity and compassion. admittedly ben gurion always had a plan to take arab land and said it would be difficult because the families had lived there longer than the immigrant jews",1
5302,"rt @zaidzamanhamid: 1.
ari shebet (shavit) is a famous zionist writer in israeli paper haaretz. today he wrote in hebrew paper an article..�",0
5303,"not only did this braindead dog conflate arabs with muslims casually, he also ignored the fact that most of human history was marked by migration and the fact that jews have relocated over thousands of years is nothing but completely in line with the rest of human history. https://t.co/j0jgxrtded",1
5304,"@1cindi1 @antiisr44522351 @mikemoc4 @idf that land (palestine) used to be a shared land between, muslim, jews and christian. they live in peace and harmony. until the so called �zionisme movement� came to the land and corrupt the land. even the natives jews not accept this fake country (israel)",1
5305,"rt @claireredacted: @siakordestani @jaketapper ilhan: jews aren�t partners in justice.

also ilhan� https://t.co/gwxtwq61ty",0
5306,"@wacokid4 and what is your proof that there are 89 dual citizens in congress?

(and, please, don't just give me that old list of jews in congress... especially the one with lautenberg who has been dead for eight years.)",0
5307,"rt @ajcglobal: qanon, the far-right conspiratorial network, is built upon antisemitism.

its supporters pose a serious threat to jews and our democracy. we cannot allow this hate to grow.

follow ajc and stand with us against jew-hatred",0
5308,"rt @holocaustmuseum: while he was widely admired for his athletic achievements, few knew about italian cyclist gino bartali's rescue efforts. the two-time tour de france winner risked his own life by helping to save hundreds of jews during world war ii. ??: yad vashem https://t.co/fk2yscknow https://t.co/u0xbpvh66v",0
5309,rt @hasanthehun: stop conflating jews all around the world with the horrific violent israeli occupation. you are being anti-semitic when you claim that all jews are a monolith in their unconditional support for a far right ultra nationalist ethnostate govt engaging in war crimes,1
